test/stochastic/0/hammer-v1/success,test/stochastic/1/push-wall-v1/success,test/stochastic/2/faucet-close-v1/success,test/stochastic/3/push-back-v1/success,test/stochastic/4/stick-pull-v1/success,test/stochastic/5/handle-press-side-v1/success,test/stochastic/6/push-v1/success,test/stochastic/7/shelf-place-v1/success,test/stochastic/8/window-close-v1/success,test/stochastic/9/peg-unplug-side-v1/success,epoch,directory,method,seed,test/stochastic/average_success
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_19,None_fifo,19,0.1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,250,cl_19,None_fifo,19,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_19,None_fifo,19,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,350,cl_19,None_fifo,19,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,400,cl_19,None_fifo,19,0.0699999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,450,cl_19,None_fifo,19,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500,cl_19,None_fifo,19,0.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_2,None_fifo,2,0.1
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_2,None_fifo,2,0.08
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_2,None_fifo,2,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_2,None_fifo,2,0.1
0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,250,cl_2,None_fifo,2,0.09
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_2,None_fifo,2,0.1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,350,cl_2,None_fifo,2,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,400,cl_2,None_fifo,2,0.01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,450,cl_2,None_fifo,2,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,500,cl_2,None_fifo,2,0.09
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_20,l2,0,0.1
1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_20,l2,0,0.15
1.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_20,l2,0,0.26
0.8,0.5,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_20,l2,0,0.3099999999999999
1.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_20,l2,0,0.36
1.0,0.5,1.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,300,cl_20,l2,0,0.41
0.9,0.2,0.9,0.9,0.0,1.0,0.9,0.0,0.0,0.0,350,cl_20,l2,0,0.48
1.0,0.3,1.0,0.9,0.0,1.0,0.5,0.0,0.0,0.0,400,cl_20,l2,0,0.4699999999999999
1.0,0.8,1.0,0.9,0.0,1.0,0.3,0.0,1.0,0.0,450,cl_20,l2,0,0.5999999999999999
0.9,0.7,0.9,0.9,0.0,1.0,0.3,0.0,1.0,1.0,500,cl_20,l2,0,0.67
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_21,l2,1,0.1
1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_21,l2,1,0.1399999999999999
1.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_21,l2,1,0.22
1.0,0.3,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_21,l2,1,0.31
0.9,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_21,l2,1,0.32
1.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300,cl_21,l2,1,0.32
1.0,0.4,0.8,1.0,0.0,0.0,0.5,0.0,0.0,0.0,350,cl_21,l2,1,0.37
0.9,0.1,1.0,1.0,0.0,0.0,0.4,0.5,0.0,0.0,400,cl_21,l2,1,0.39
1.0,0.3,0.8,1.0,0.0,0.0,0.2,0.8,1.0,0.0,450,cl_21,l2,1,0.51
1.0,0.0,0.7,1.0,0.0,0.0,0.4,0.8,0.9,1.0,500,cl_21,l2,1,0.5800000000000001
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_22,l2,2,0.1
1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_22,l2,2,0.18
1.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_22,l2,2,0.2799999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_22,l2,2,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_22,l2,2,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_22,l2,2,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,350,cl_22,l2,2,0.1699999999999999
0.0,0.0,0.0,0.0,0.0,0.9,0.8,0.5,0.0,0.0,400,cl_22,l2,2,0.22
0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.4,1.0,0.0,450,cl_22,l2,2,0.29
0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.9,0.0,500,cl_22,l2,2,0.29
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_23,l2,3,0.1
1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_23,l2,3,0.12
1.0,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,150,cl_23,l2,3,0.2199999999999999
1.0,0.3,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_23,l2,3,0.3
1.0,0.4,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.1,250,cl_23,l2,3,0.26
1.0,0.3,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.1,300,cl_23,l2,3,0.26
1.0,0.3,0.5,0.6,0.0,0.0,0.9,0.0,0.0,0.0,350,cl_23,l2,3,0.3299999999999999
1.0,0.3,0.6,0.9,0.0,0.0,0.1,0.0,0.0,0.0,400,cl_23,l2,3,0.29
1.0,0.6,0.9,0.8,0.0,0.0,0.6,0.0,1.0,0.0,450,cl_23,l2,3,0.49
1.0,0.4,0.8,0.7,0.0,0.0,0.5,0.0,1.0,1.0,500,cl_23,l2,3,0.54
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_24,l2,4,0.05
0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_24,l2,4,0.12
0.3,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,150,cl_24,l2,4,0.2
0.2,0.6,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.1,200,cl_24,l2,4,0.26
0.6,0.7,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_24,l2,4,0.3099999999999999
0.1,0.6,1.0,0.7,0.0,0.9,0.0,0.0,0.0,0.0,300,cl_24,l2,4,0.3299999999999999
0.4,0.8,1.0,0.8,0.0,0.8,0.6,0.0,0.0,0.0,350,cl_24,l2,4,0.4399999999999999
0.2,0.9,1.0,0.8,0.0,0.7,0.6,0.0,0.0,0.2,400,cl_24,l2,4,0.44
0.4,0.8,1.0,0.6,0.0,0.8,0.3,0.0,0.0,0.0,450,cl_24,l2,4,0.39
0.4,0.9,1.0,0.8,0.0,0.7,0.5,0.0,0.0,1.0,500,cl_24,l2,4,0.53
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_25,l2,5,0.1
1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_25,l2,5,0.1399999999999999
1.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_25,l2,5,0.2799999999999999
1.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_25,l2,5,0.2799999999999999
1.0,0.7,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,250,cl_25,l2,5,0.35
1.0,0.6,1.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,300,cl_25,l2,5,0.44
1.0,0.7,1.0,0.0,0.7,1.0,0.0,0.0,0.0,0.0,350,cl_25,l2,5,0.44
1.0,0.6,1.0,0.0,0.8,0.8,0.3,0.0,0.0,0.0,400,cl_25,l2,5,0.45
1.0,0.7,1.0,0.0,0.7,1.0,0.4,0.0,0.0,0.0,450,cl_25,l2,5,0.4800000000000001
0.9,0.6,1.0,0.0,0.7,0.9,0.5,0.0,0.0,1.0,500,cl_25,l2,5,0.56
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_26,l2,6,0.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_26,l2,6,0.1
1.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,150,cl_26,l2,6,0.14
1.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_26,l2,6,0.22
1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_26,l2,6,0.26
1.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300,cl_26,l2,6,0.26
1.0,0.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,350,cl_26,l2,6,0.3299999999999999
1.0,0.0,0.6,1.0,0.0,0.0,0.4,0.0,0.0,0.0,400,cl_26,l2,6,0.3
1.0,0.0,0.5,1.0,0.0,0.0,0.8,0.0,0.0,0.0,450,cl_26,l2,6,0.3299999999999999
1.0,0.0,0.8,1.0,0.0,0.0,0.6,0.0,0.0,0.0,500,cl_26,l2,6,0.3399999999999999
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_27,l2,7,0.1
1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_27,l2,7,0.13
1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_27,l2,7,0.12
1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_27,l2,7,0.22
1.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_27,l2,7,0.2299999999999999
1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300,cl_27,l2,7,0.22
1.0,0.1,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,350,cl_27,l2,7,0.25
1.0,0.4,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,400,cl_27,l2,7,0.2699999999999999
1.0,0.1,0.0,1.0,0.0,0.0,0.5,0.3,1.0,0.0,450,cl_27,l2,7,0.39
1.0,0.2,0.0,1.0,0.1,0.0,0.3,0.3,0.9,1.0,500,cl_27,l2,7,0.48
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_28,l2,8,0.08
0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_28,l2,8,0.12
0.7,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_28,l2,8,0.2299999999999999
0.3,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_28,l2,8,0.18
0.8,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_28,l2,8,0.22
0.7,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,cl_28,l2,8,0.2299999999999999
0.9,0.6,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,350,cl_28,l2,8,0.26
0.6,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400,cl_28,l2,8,0.21
1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,450,cl_28,l2,8,0.3
0.8,0.7,0.9,0.0,0.0,0.0,0.1,0.0,0.9,1.0,500,cl_28,l2,8,0.44
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,50,cl_29,l2,9,0.1
0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,100,cl_29,l2,9,0.16
0.8,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.2,0.0,150,cl_29,l2,9,0.25
0.7,0.6,0.9,0.5,0.0,0.0,0.0,0.0,0.2,0.0,200,cl_29,l2,9,0.29
0.8,0.4,0.7,0.5,1.0,0.0,0.0,0.0,0.2,0.0,250,cl_29,l2,9,0.36
0.9,0.6,0.5,0.6,1.0,1.0,0.0,0.0,0.2,0.0,300,cl_29,l2,9,0.48
0.8,0.6,0.9,0.4,0.8,1.0,0.5,0.0,0.1,0.0,350,cl_29,l2,9,0.51
0.6,0.4,0.9,0.7,0.8,1.0,0.3,0.4,0.0,0.0,400,cl_29,l2,9,0.51
0.7,0.5,0.8,0.7,1.0,1.0,0.5,0.2,1.0,0.0,450,cl_29,l2,9,0.64
0.8,0.7,0.8,0.7,0.8,0.9,0.4,0.4,1.0,1.0,500,cl_29,l2,9,0.7500000000000001
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_3,None_fifo,3,0.1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_3,None_fifo,3,0.1
0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_3,None_fifo,3,0.08
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,200,cl_3,None_fifo,3,0.15
0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,250,cl_3,None_fifo,3,0.09
0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,300,cl_3,None_fifo,3,0.09
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,350,cl_3,None_fifo,3,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,400,cl_3,None_fifo,3,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,450,cl_3,None_fifo,3,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500,cl_3,None_fifo,3,0.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_30,l2,10,0.1
1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_30,l2,10,0.1399999999999999
1.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_30,l2,10,0.21
1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_30,l2,10,0.1399999999999999
0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_30,l2,10,0.1
1.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_30,l2,10,0.21
0.9,0.0,0.0,0.0,0.0,0.9,0.4,0.0,0.0,0.0,350,cl_30,l2,10,0.22
0.8,0.1,0.0,0.0,0.0,0.9,0.2,0.0,0.0,0.0,400,cl_30,l2,10,0.2
0.8,0.2,0.1,0.0,0.0,1.0,0.5,0.0,1.0,0.0,450,cl_30,l2,10,0.36
0.8,0.1,0.0,0.0,0.0,0.9,0.3,0.0,0.9,1.0,500,cl_30,l2,10,0.4
0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_31,l2,11,0.1
1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_31,l2,11,0.1399999999999999
1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_31,l2,11,0.15
1.0,0.3,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_31,l2,11,0.22
1.0,0.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_31,l2,11,0.27
1.0,0.4,0.1,0.8,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_31,l2,11,0.3299999999999999
1.0,0.3,0.0,1.0,0.0,1.0,0.8,0.0,0.0,0.0,350,cl_31,l2,11,0.41
1.0,0.3,0.3,1.0,0.0,1.0,0.8,0.0,0.0,0.0,400,cl_31,l2,11,0.44
1.0,0.7,0.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,450,cl_31,l2,11,0.48
0.8,0.4,0.3,0.9,0.0,1.0,0.7,0.0,0.0,0.1,500,cl_31,l2,11,0.42
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_32,l2,12,0.09
0.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_32,l2,12,0.15
0.9,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_32,l2,12,0.21
0.9,0.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_32,l2,12,0.21
0.9,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_32,l2,12,0.2099999999999999
0.7,0.2,0.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_32,l2,12,0.2599999999999999
0.9,0.5,0.7,0.0,0.0,1.0,0.5,0.0,0.0,0.0,350,cl_32,l2,12,0.36
0.9,0.4,0.8,0.0,0.0,1.0,0.5,0.3,0.0,0.0,400,cl_32,l2,12,0.39
0.8,0.3,0.8,0.0,0.0,1.0,0.3,0.2,1.0,0.0,450,cl_32,l2,12,0.44
1.0,0.2,0.9,0.0,0.0,1.0,0.6,0.4,1.0,1.0,500,cl_32,l2,12,0.6100000000000001
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_33,l2,13,0.1
1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_33,l2,13,0.13
1.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_33,l2,13,0.2
1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_33,l2,13,0.1699999999999999
1.0,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_33,l2,13,0.2099999999999999
1.0,0.5,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_33,l2,13,0.31
1.0,0.2,0.6,0.0,0.0,0.7,0.4,0.0,0.0,0.0,350,cl_33,l2,13,0.29
1.0,0.2,0.6,0.0,0.0,1.0,0.1,0.0,0.0,0.0,400,cl_33,l2,13,0.29
1.0,0.3,0.7,0.0,0.0,0.8,0.1,0.0,1.0,0.0,450,cl_33,l2,13,0.39
1.0,0.2,0.7,0.0,0.0,0.8,0.1,0.0,1.0,1.0,500,cl_33,l2,13,0.4800000000000001
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_34,l2,14,0.1
0.9,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_34,l2,14,0.13
1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_34,l2,14,0.21
1.0,0.4,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_34,l2,14,0.3299999999999999
1.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_34,l2,14,0.3299999999999999
1.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300,cl_34,l2,14,0.32
0.9,0.4,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,350,cl_34,l2,14,0.38
1.0,0.2,1.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,400,cl_34,l2,14,0.35
1.0,0.6,1.0,1.0,0.0,0.0,0.6,0.0,0.0,0.0,450,cl_34,l2,14,0.42
1.0,0.3,1.0,0.8,0.0,0.0,0.4,0.0,0.0,0.0,500,cl_34,l2,14,0.35
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_35,l2,15,0.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_35,l2,15,0.1
1.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_35,l2,15,0.17
1.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_35,l2,15,0.18
1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_35,l2,15,0.1399999999999999
1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,300,cl_35,l2,15,0.18
1.0,0.0,0.5,0.0,0.0,0.0,0.4,0.0,0.1,0.0,350,cl_35,l2,15,0.2
1.0,0.0,0.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0,400,cl_35,l2,15,0.21
1.0,0.0,0.7,0.0,0.0,0.0,0.5,0.0,0.0,0.0,450,cl_35,l2,15,0.22
1.0,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,500,cl_35,l2,15,0.15
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_36,l2,16,0.1
1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_36,l2,16,0.16
1.0,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_36,l2,16,0.26
1.0,0.7,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_36,l2,16,0.3299999999999999
1.0,0.7,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_36,l2,16,0.36
1.0,0.8,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_36,l2,16,0.43
1.0,0.6,0.6,1.0,0.0,1.0,0.6,0.0,0.0,0.0,350,cl_36,l2,16,0.48
1.0,0.6,0.4,1.0,0.1,1.0,0.9,0.0,0.0,0.0,400,cl_36,l2,16,0.5
1.0,0.7,0.7,1.0,0.0,1.0,0.8,0.0,0.8,0.0,450,cl_36,l2,16,0.6
1.0,0.4,0.5,1.0,0.0,1.0,0.8,0.0,0.7,1.0,500,cl_36,l2,16,0.64
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_37,l2,17,0.1
1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_37,l2,17,0.15
0.9,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,150,cl_37,l2,17,0.24
1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_37,l2,17,0.21
1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_37,l2,17,0.24
1.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,cl_37,l2,17,0.29
0.9,0.2,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,350,cl_37,l2,17,0.29
1.0,0.6,0.9,0.0,0.0,0.0,0.6,0.0,0.0,0.0,400,cl_37,l2,17,0.31
1.0,0.4,0.9,0.0,0.0,0.0,0.3,0.0,1.0,0.0,450,cl_37,l2,17,0.36
0.9,0.6,1.0,0.0,0.1,0.0,0.5,0.0,1.0,1.0,500,cl_37,l2,17,0.51
0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,50,cl_38,l2,18,0.1
0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_38,l2,18,0.11
0.9,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_38,l2,18,0.2
0.6,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_38,l2,18,0.16
0.8,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_38,l2,18,0.19
0.9,0.4,0.8,0.0,0.0,0.4,0.0,0.0,0.0,0.0,300,cl_38,l2,18,0.25
0.6,0.6,0.8,0.0,0.0,0.4,0.4,0.0,0.0,0.0,350,cl_38,l2,18,0.2799999999999999
0.8,0.5,0.8,0.0,0.0,0.7,0.4,0.0,0.0,0.0,400,cl_38,l2,18,0.3199999999999999
0.9,0.2,0.7,0.0,0.0,0.7,0.6,0.0,1.0,0.0,450,cl_38,l2,18,0.41
1.0,0.5,1.0,0.0,0.0,0.5,0.4,0.0,1.0,1.0,500,cl_38,l2,18,0.54
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_39,l2,19,0.1
0.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_39,l2,19,0.16
0.8,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_39,l2,19,0.22
1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_39,l2,19,0.24
0.9,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,cl_39,l2,19,0.24
0.8,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,cl_39,l2,19,0.2299999999999999
0.9,0.2,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,350,cl_39,l2,19,0.27
1.0,0.5,1.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,400,cl_39,l2,19,0.31
0.9,0.4,1.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,450,cl_39,l2,19,0.31
1.0,0.6,1.0,0.1,0.0,0.0,0.7,0.3,0.0,1.0,500,cl_39,l2,19,0.47
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_4,None_fifo,4,0.05
0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_4,None_fifo,4,0.08
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_4,None_fifo,4,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,cl_4,None_fifo,4,0.1
0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,250,cl_4,None_fifo,4,0.08
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,300,cl_4,None_fifo,4,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,350,cl_4,None_fifo,4,0.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,400,cl_4,None_fifo,4,0.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,450,cl_4,None_fifo,4,0.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,500,cl_4,None_fifo,4,0.1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,cl_40,ewc,0,0.1
1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,cl_40,ewc,0,0.16
1.0,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,cl_40,ewc,0,0.29
